lat,long,altitude,pix,rain,snow
-90.0,   0.00, 2801,#EFF1FD,   0.0,  2408.0
-89.5,-154.30, 2876,#EDF1FC,   0.0,  3392.2
-89.5,-102.85, 2798,#EFF1FD,   0.0,  3187.1
-89.5, -51.45, 2742,#EFF1FD,   0.0,  2899.4
-89.5,   0.00, 2779,#EFF1FD,   0.0,  2447.9
-89.5,  51.45, 2893,#EEF2FD,   0.0,  1829.8
-89.5, 102.85, 2907,#F1F4FD,   0.0,  1651.3
-89.5, 154.30, 2971,#EAEEF9,   0.0,  2360.4
-89.0,-166.15, 2980,#E0E4F0,   0.0,  3129.7
-89.0,-138.45, 2918,#EDF1FC,   0.0,  3210.2
-89.0,-110.75, 2839,#EFF2FB,   0.0,  3014.9
-89.0, -83.10, 2723,#EFF1FD,   0.0,  3386.6
-89.0, -55.40, 2684,#EFF2FB,   0.0,  3000.9
-89.0, -27.70, 2687,#EEF2FD,   0.0,  2538.9
-89.0,   0.00, 2724,#EFF1FD,   0.0,  2314.2
-89.0,  27.70, 2817,#EFF2FB,   0.0,  2229.5
-89.0,  55.40, 3043,#EDF1FC,   0.0,  1243.2
-89.0,  83.10, 3041,#EFF1FD,   0.0,  1010.1
-89.0, 110.75, 3025,#F0F3FC,   0.0,  1128.4
-89.0, 138.45, 3009,#EBEFFA,   0.1,  1251.6
-89.0, 166.15, 3071,#E1E7F3,   0.0,  2011.1
-88.5,-170.55, 3135,#F6F6FF,   0.0,  1849.4
-88.5,-151.60, 3051,#ECF0FB,   0.1,  3683.4
-88.5,-132.65, 2968,#EBEFFA,   0.0,  2751.7
-88.5,-113.70, 2877,#EFF1FD,   0.0,  2814.7
-88.5, -94.75, 2777,#EFF3FC,   0.0,  3458.7
-88.5, -75.80, 2705,#EBEFFA,   0.0,  3182.9
-88.5, -56.85, 2668,#EDF1FC,   0.0,  2494.8
-88.5, -37.90, 2629,#F0F2FE,   0.0,  2422.7
-88.5, -18.95, 2623,#ECF0FB,   0.0,  2137.1
-88.5,   0.00, 2693,#EFF1FD,   0.0,  1779.4
-88.5,  18.95, 2754,#EDEFFB,   0.0,  1820.7
-88.5,  37.90, 2880,#EDF1FC,   0.0,  1709.4
-88.5,  56.85, 3047,#EEF2FD,   0.0,   705.6
-88.5,  75.80, 3107,#EFF1FD,   0.0,   375.2
-88.5,  94.75, 3092,#F1F4FD,   0.0,   505.4
-88.5, 113.70, 3074,#F0F3FC,   0.0,   662.9
-88.5, 132.65, 3069,#ECF0FB,   0.0,   924.0
-88.5, 151.60, 3148,#EDF1FC,   0.0,   926.1
-88.5, 170.55, 3143,#EAEEF9,   0.0,  1009.4
-88.0,-173.10, 3148,#F3F3FD,   0.0,  1502.2
-88.0,-159.25, 3068,#EEF2FD,   0.0,  4397.4
-88.0,-145.40, 2903,#EBEFFA,   0.0,  4795.7
-88.0,-131.55, 2899,#ECF0FB,   0.0,  2854.6
-88.0,-117.70, 2868,#EFF1FD,   0.1,  3342.5
-88.0,-103.85, 2765,#F0F2FE,   0.0,  3728.2
-88.0, -90.00, 2634,#EBEFFA,   0.0,  4073.3
-88.0, -76.15, 2610,#EBEFFA,   0.0,  3382.4
-88.0, -62.30, 2613,#F0F3FC,   0.0,  2678.2
-88.0, -48.45, 2548,#EDF1FC,   0.0,  2698.5
-88.0, -34.60, 2511,#EFF1FD,   0.0,  2517.9
-88.0, -20.75, 2567,#EDEFFB,   0.0,  2078.3
-88.0,  -6.90, 2621,#EDF1FC,   0.0,  1847.3
-88.0,   6.90, 2698,#EDEFFB,   0.0,  1555.4
-88.0,  20.75, 2739,#EDEFFB,   0.1,  1166.2
-88.0,  34.60, 2817,#EFF1FD,   0.0,  1775.2
-88.0,  48.45, 3025,#EFF1FD,   0.0,   719.6
-88.0,  62.30, 3089,#EEF0FC,   0.0,   404.6
-88.0,  76.15, 3115,#EFF2FB,   0.0,   366.8
-88.0,  90.00, 3120,#F0F2FE,   0.0,   421.4
-88.0, 103.85, 3116,#F0F3FC,   0.0,   506.1
-88.0, 117.70, 3090,#EFF1FD,   0.0,   714.7
-88.0, 131.55, 3098,#EDF1FC,   0.0,   756.0
-88.0, 145.40, 3119,#EEF2FD,   0.0,   923.3
-88.0, 159.25, 3114,#EEF2FD,   0.1,   905.8
-88.0, 173.10, 3129,#EFF3FE,   0.0,   826.7
-87.5,-174.40, 3005,#F3F6FD,   0.1,  1790.6
-87.5,-163.10, 2903,#ECF0FB,   0.0,  4378.5
-87.5,-151.90, 2647,#ECF0FB,   0.2,  6519.8
-87.5,-140.60, 2712,#ECF0FB,   0.0,  3463.6
-87.5,-129.40, 2783,#ECF0FB,   0.1,  3957.8
-87.5,-118.10, 2752,#EEF0FC,   0.1,  5329.8
-87.5,-106.90, 2642,#F0F3FC,   0.1,  6278.3
-87.5, -95.60, 2482,#F0F3FC,   0.1,  6931.4
-87.5, -84.40, 2463,#EFF3FC,   0.2,  5429.9
-87.5, -73.10, 2487,#EEF2FD,   0.0,  3920.7
-87.5, -61.90, 2483,#EFF3FC,   0.0,  3761.1
-87.5, -50.60, 2398,#EFF2FB,   0.0,  4137.7
-87.5, -39.40, 2371,#EFF1FD,   0.1,  3535.7
-87.5, -28.10, 2432,#EEF2FD,   0.0,  2807.0
-87.5, -16.90, 2542,#ECF0FB,   0.1,  2092.3
-87.5,  -5.60, 2586,#ECF0FB,   0.0,  1764.7
-87.5,   5.60, 2677,#EDF1FC,   0.0,  1525.3
-87.5,  16.90, 2759,#EFF1FD,   0.0,  1078.7
-87.5,  28.10, 2790,#EFF1FD,   0.0,  1172.5
-87.5,  39.40, 2923,#ECF0FB,   0.0,  1162.0
-87.5,  50.60, 3057,#EFF1FD,   0.0,   492.1
-87.5,  61.90, 3092,#EEF0FC,   0.0,   374.5
-87.5,  73.10, 3101,#EDF1FC,   0.0,   427.7
-87.5,  84.40, 3111,#EFF1FD,   0.0,   478.8
-87.5,  95.60, 3127,#F2F5FE,   0.0,   475.3
-87.5, 106.90, 3131,#F0F2FE,   0.0,   463.4
-87.5, 118.10, 3106,#EFF1FD,   0.0,   618.8
-87.5, 129.40, 3077,#EDF1FC,   0.0,   868.7
-87.5, 140.60, 3063,#EDF1FC,   0.0,   916.3
-87.5, 151.90, 3060,#EAEEF9,   0.0,   908.6
-87.5, 163.10, 3080,#DBDDE9,   0.0,   792.4
-87.5, 174.40, 3081,#E8ECF8,   0.0,   891.1
-87.0,-175.25, 2962,#EBEDF9,   0.1,  3851.4
-87.0,-165.80, 2453,#E9EBF7,   0.0,  3437.0
-87.0,-156.30, 2577,#EDF1FC,   0.1,  6504.4
-87.0,-146.85, 2236,#EDF1FC,   0.2,  3647.0
-87.0,-137.35, 2615,#EDF1FC,   0.0,  3661.0
-87.0,-127.90, 2549,#EEF2FD,   0.1,  5199.6
-87.0,-118.40, 2583,#EDEFFB,   0.1,  6150.9
-87.0,-108.95, 2586,#EFF1FD,   0.0,  6122.2
-87.0, -99.45, 2432,#F0F3FC,   0.1,  7770.0
-87.0, -90.00, 2203,#EBEFFA,   0.1,  7429.8
-87.0, -80.55, 2271,#EFF3FE,   0.0,  4893.0
-87.0, -71.05, 2316,#ECF0FB,   0.0,  4217.5
-87.0, -61.60, 2308,#F0F2FE,   0.0,  4279.8
-87.0, -52.10, 2247,#EEF2FD,   0.2,  4509.4
-87.0, -42.65, 2258,#EFF1FD,   0.1,  3971.1
-87.0, -33.15, 2276,#EDF1FC,   0.0,  3350.2
-87.0, -23.70, 2356,#EEF2FD,   0.2,  2823.1
-87.0, -14.20, 2471,#ECF0FB,   0.0,  2273.6
-87.0,  -4.75, 2575,#F0F2FE,   0.0,  1538.6
-87.0,   4.75, 2660,#EFF1FD,   0.0,  1467.2
-87.0,  14.20, 2735,#EEF0FC,   0.0,  1171.1
-87.0,  23.70, 2793,#ECEEFA,   0.0,   974.4
-87.0,  33.15, 2886,#EDF1FC,   0.0,   873.6
-87.0,  42.65, 3021,#F0F2FE,   0.0,   577.5
-87.0,  52.10, 3103,#ECF0FB,   0.0,   341.6
-87.0,  61.60, 3113,#EFF1FD,   0.0,   438.2
-87.0,  71.05, 3114,#F0F3FC,   0.0,   589.4
-87.0,  80.55, 3109,#F0F3FC,   0.0,   611.8
-87.0,  90.00, 3115,#F0F2FE,   0.0,   574.7
-87.0,  99.45, 3127,#F0F3FC,   0.0,   504.0
-87.0, 108.95, 3129,#EFF1FD,   0.0,   443.8
-87.0, 118.40, 3101,#EEF2FD,   0.0,   480.9
-87.0, 127.90, 3055,#EDF1FC,   0.0,   777.0
-87.0, 137.35, 3021,#EDEFFB,   0.0,   900.9
